date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_PL,option_PL,net_PL,cash,stock_pos_value,option_pos_value,net_pos_value,position_value_check
2019-04-22,0.0,0.0,0.0,427880.9310442244,-540590.0,-112709.06895577547,9887290.931044225,0.0,0.0,9887290.931044225,9887290.931044225
2019-04-23,0.0,0.0,0.0,427880.9310442244,-540590.0,-112709.06895577547,9887290.931044225,0.0,0.0,9887290.931044225,9887290.931044225
2019-04-24,0.0,0.0,0.0,427880.9310442244,-540590.0,-112709.06895577547,9887290.931044225,0.0,0.0,9887290.931044225,9887290.931044225
2019-04-25,0.0,0.0,0.0,427880.9310442244,-540590.0,-112709.06895577547,9887290.931044225,0.0,0.0,9887290.931044225,9887290.931044225
2019-04-26,0.0,0.0,0.0,427880.9310442244,-540590.0,-112709.06895577547,9887290.931044225,0.0,0.0,9887290.931044225,9887290.931044225
2019-04-29,0.0,0.0,0.0,427880.9310442244,-540590.0,-112709.06895577547,9887290.931044225,0.0,0.0,9887290.931044225,9887290.931044225
2019-04-30,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-01,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-02,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-03,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-06,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-07,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-08,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-09,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-10,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-13,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-14,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-15,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-16,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-17,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-20,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-21,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-22,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-23,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-24,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-28,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-29,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-30,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-05-31,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-03,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-04,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-05,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-06,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-07,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-10,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-11,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-12,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-13,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-14,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-17,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-18,0.0,0.0,0.0,416004.4748865044,-540590.0,-124585.52511349547,9875414.474886505,0.0,0.0,9875414.474886505,9875414.474886505
2019-06-19,153002.34732400018,78114.0,231116.34732400018,416004.4748865044,-540590.0,-124585.52511349547,9644298.127562504,153002.34732400018,77644.0,9874944.474886505,9874944.474886505
2019-06-20,374927.04652800027,79680.0,454607.04652800027,416004.4748865044,-540590.0,-124585.52511349547,9939545.174090505,-220462.8600840001,162576.0,9881658.314006504,9881658.314006504
2019-06-21,181728.80880000006,0.0,181728.80880000006,416004.4748865044,-540590.0,-124585.52511349547,9757816.365290504,-37348.05480000004,165722.0,9886190.310490504,9886190.310490504
2019-06-24,181992.0230159998,0.0,181992.0230159998,416004.4748865044,-540590.0,-124585.52511349547,9575824.342274506,144689.7005279998,156904.0,9877418.042802505,9877418.042802505
2019-06-25,1273839.738744,0.0,1273839.738744,416004.4748865044,-540590.0,-124585.52511349547,8301984.603530506,1417110.333096,161720.0,9880814.936626505,9880814.936626505
2019-06-26,190484.0680360002,0.0,190484.0680360002,416004.4748865044,-540590.0,-124585.52511349547,8111500.5354945045,1606180.9948980003,157930.0,9875611.530392505,9875611.530392505
2019-06-27,382908.45340000023,0.0,382908.45340000023,416004.4748865044,-540590.0,-124585.52511349547,8494408.988894505,1228968.0226999999,147828.0,9871205.011594506,9871205.011594506
2019-06-28,707742.3789999997,0.0,707742.3789999997,416004.4748865044,-540590.0,-124585.52511349547,9202151.367894504,527549.6644000001,141618.0,9871319.032294504,9871319.032294504
2019-07-01,1405772.4732479998,0.0,1405772.4732479998,416004.4748865044,-540590.0,-124585.52511349547,10607923.841142505,-873433.4501199998,116656.0,9851146.391022505,9851146.391022505
2019-07-02,601838.1532679999,0.0,601838.1532679999,416004.4748865044,-540590.0,-124585.52511349547,11209761.994410506,-1477546.3235279997,105604.0,9837819.670882506,9837819.670882506
2019-07-03,1481120.6443200004,0.0,1481120.6443200004,416004.4748865044,-540590.0,-124585.52511349547,12690882.638730505,-2970480.1608000007,121214.0,9841616.477930505,9841616.477930505
2019-07-05,111654.90076399973,0.0,111654.90076399973,416004.4748865044,-540590.0,-124585.52511349547,12802537.539494505,-3078754.9971239995,109634.0,9833416.542370506,9833416.542370506
2019-07-08,1164646.6439039998,0.0,1164646.6439039998,416004.4748865044,-540590.0,-124585.52511349547,11637890.895590505,-1897190.9834039998,93896.0,9834595.912186505,9834595.912186505
2019-07-09,238413.188312,0.0,238413.188312,416004.4748865044,-540590.0,-124585.52511349547,11876304.083902506,-2137969.10893,96918.0,9835252.974972507,9835252.974972505
2019-07-10,591634.5596719999,61005.99999999999,652640.5596719999,416416.24216850457,-557698.0,-141281.75783149534,11086413.543096505,-1297287.972864,41760.0,9830885.570232505,9830885.570232505
2019-07-11,679576.4110079998,43296.0,722872.4110079998,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-12,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-15,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-16,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-17,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-18,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-19,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-22,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-23,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-24,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-25,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-26,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-29,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-30,0.0,0.0,0.0,423462.47455250483,-594082.0,-170619.52544749508,9829380.474552505,0.0,0.0,9829380.474552505,9829380.474552505
2019-07-31,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-01,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-02,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-05,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-06,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-07,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-08,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-09,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-12,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-13,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-14,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-15,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-16,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-19,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-20,0.0,0.0,0.0,423280.61239178485,-594082.0,-170801.38760821507,9829198.612391785,0.0,0.0,9829198.612391785,9829198.612391785
2019-08-21,6694.4729499999985,55935.0,62629.472949999996,423280.61239178485,-594082.0,-170801.38760821507,9779958.085341785,-6694.4729499999985,55715.00000000001,9828978.612391785,9828978.612391785
2019-08-22,16671.53664000008,53507.99999999999,70179.53664000006,423280.61239178485,-594082.0,-170801.38760821507,9709778.548701786,9979.123880000083,109675.0,9829432.672581786,9829432.672581786
2019-08-23,1318360.8864600002,0.0,1318360.8864600002,423280.61239178485,-594082.0,-170801.38760821507,8391417.662241785,1328083.6715100002,136960.0,9856461.333751785,9856461.333751785
2019-08-26,457546.72320000007,0.0,457546.72320000007,423280.61239178485,-594082.0,-170801.38760821507,8848964.385441784,885223.4976,117700.0,9851887.883041784,9851887.883041784
2019-08-27,248946.38842700009,0.0,248946.38842700009,423280.61239178485,-594082.0,-170801.38760821507,8600017.997014785,1130696.6132760001,119519.00000000001,9850233.610290784,9850233.610290784
2019-08-28,356619.76938699995,0.0,356619.76938699995,423280.61239178485,-594082.0,-170801.38760821507,8956637.766401784,782038.6633850001,108819.0,9847495.429786785,9847495.429786785
2019-08-29,795656.0373239998,0.0,795656.0373239998,423280.61239178485,-594082.0,-170801.38760821507,9752293.803725785,-3628.372353999718,101008.00000000001,9849673.431371786,9849673.431371786
2019-08-30,38139.224531319924,0.0,38139.224531319924,423280.61239178485,-594082.0,-170801.38760821507,9714154.579194464,34512.4308628102,102399.0,9851066.010057274,9851066.010057274
2019-09-03,433997.3205749998,0.0,433997.3205749998,423280.61239178485,-594082.0,-170801.38760821507,9280157.258619465,468308.8153,96193.0,9844659.073919466,9844659.073919466
2019-09-04,825987.058005,0.0,825987.058005,423280.61239178485,-594082.0,-170801.38760821507,10106144.316624464,-352491.8131769999,87312.0,9840964.503447464,9840964.503447464
2019-09-05,1021031.6158500001,0.0,1021031.6158500001,423280.61239178485,-594082.0,-170801.38760821507,11127175.932474464,-1378055.9291250003,93732.0,9842852.003349464,9842852.003349464
2019-09-06,164674.17485999988,0.0,164674.17485999988,423280.61239178485,-594082.0,-170801.38760821507,11291850.107334465,-1544118.5734349997,89131.0,9836862.533899466,9836862.533899466
2019-09-09,160759.05342000021,0.0,160759.05342000021,423280.61239178485,-594082.0,-170801.38760821507,11452609.160754465,-1705654.7373600001,84530.0,9831484.423394464,9831484.423394464
2019-09-10,125057.21717299995,0.0,125057.21717299995,423280.61239178485,-594082.0,-170801.38760821507,11577666.377927465,-1830311.5660970001,80143.0,9827497.811830465,9827497.811830465
2019-09-11,180208.81897500003,48345.00000000001,228553.81897500003,430777.9947699849,-601672.0,-170894.00523001503,10923454.571402464,-1140770.0902,45708.00000000001,9828392.481202465,9828392.481202465
2019-09-12,245796.11799600002,50544.0,296340.117996,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-13,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-16,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-17,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-18,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-19,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-20,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-23,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-24,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-25,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-26,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-27,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-09-30,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-01,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-02,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-03,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-04,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-07,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-08,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-09,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-10,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-11,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-14,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-15,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-16,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-17,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-18,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-21,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-22,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-23,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-24,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-25,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-28,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-29,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-30,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-10-31,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-01,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-04,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-05,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-06,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-07,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-08,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-11,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-12,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-13,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-14,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-15,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-18,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-19,0.0,0.0,0.0,433913.1043704647,-604636.0,-170722.89562953523,9829277.104370466,0.0,0.0,9829277.104370466,9829277.104370466
2019-11-20,108572.62720499998,86205.00000000001,194777.627205,433913.1043704647,-604636.0,-170722.89562953523,9634499.477165466,108572.62720499998,85785.0,9828857.104370466,9828857.104370466
2019-11-21,122998.69166900002,83201.99999999999,206200.69166900002,433913.1043704647,-604636.0,-170722.89562953523,9428298.785496466,231396.635624,169225.0,9828920.421120467,9828920.421120467
2019-11-22,352681.09895200026,0.0,352681.09895200026,433913.1043704647,-604636.0,-170722.89562953523,9780979.884448465,-120769.86740000018,159761.0,9819971.017048465,9819971.017048465
2019-11-25,1382118.7610439998,0.0,1382118.7610439998,433913.1043704647,-604636.0,-170722.89562953523,11163098.645492466,-1503824.6182189998,159690.99999999997,9818965.027273467,9818965.027273467
2019-11-26,399268.3895200001,0.0,399268.3895200001,433913.1043704647,-604636.0,-170722.89562953523,11562367.035012465,-1906500.2116159997,161903.0,9817769.823396465,9817769.823396465
2019-11-27,715524.5401919999,0.0,715524.5401919999,433913.1043704647,-604636.0,-170722.89562953523,12277891.575204466,-2630522.906088,173754.0,9821122.669116465,9821122.669116465
2019-11-29,648030.5912219997,0.0,648030.5912219997,433913.1043704647,-604636.0,-170722.89562953523,11629860.983982466,-1972736.666964,166677.0,9823801.317018466,9823801.317018466
2019-12-02,1534830.4280400001,0.0,1534830.4280400001,433913.1043704647,-604636.0,-170722.89562953523,10095030.555942466,-421148.23917599977,159649.0,9833531.316766467,9833531.316766467
2019-12-03,1184357.9564249995,0.0,1184357.9564249995,433913.1043704647,-604636.0,-170722.89562953523,8910672.599517467,766034.1294549997,162449.0,9839155.728972467,9839155.728972467
2019-12-04,1067420.0144159996,0.0,1067420.0144159996,433913.1043704647,-604636.0,-170722.89562953523,9978092.613933466,-296659.26506999996,155596.0,9837029.348863466,9837029.348863466
2019-12-05,348656.233926,0.0,348656.233926,433913.1043704647,-604636.0,-170722.89562953523,10326748.847859466,-645848.8875160001,150507.0,9831406.960343467,9831406.960343467
2019-12-06,1723294.6563980002,0.0,1723294.6563980002,433913.1043704647,-604636.0,-170722.89562953523,12050043.504257465,-2375042.746944,159250.0,9834250.757313464,9834250.757313464
2019-12-09,609791.4371919999,0.0,609791.4371919999,433913.1043704647,-604636.0,-170722.89562953523,11440252.067065466,-1757783.8078640003,153188.0,9835656.259201465,9835656.259201465
2019-12-10,135655.68351300023,0.0,135655.68351300023,433913.1043704647,-604636.0,-170722.89562953523,11304596.383552466,-1620168.062121,144774.0,9829202.321431465,9829202.321431465
2019-12-11,384240.7654819999,71400.00000000001,455640.7654819999,446424.3730704648,-619441.0,-173016.6269295351,10982048.592294466,-1230819.350936,72324.0,9823553.241358466,9823553.241358466
2019-12-12,305821.0173479998,84868.0,390689.0173479998,443263.7544904647,-617775.0,-174511.2455095352,9825488.754490465,0.0,0.0,9825488.754490465,9825488.754490465
2019-12-13,0.0,0.0,0.0,443263.7544904647,-617775.0,-174511.2455095352,9825488.754490465,0.0,0.0,9825488.754490465,9825488.754490465
2019-12-16,0.0,0.0,0.0,443263.7544904647,-617775.0,-174511.2455095352,9825488.754490465,0.0,0.0,9825488.754490465,9825488.754490465
2019-12-17,0.0,0.0,0.0,443263.7544904647,-617775.0,-174511.2455095352,9825488.754490465,0.0,0.0,9825488.754490465,9825488.754490465
2019-12-18,966686.372136,147183.0,1113869.372136,443263.7544904647,-617775.0,-174511.2455095352,8711619.382354464,966686.372136,146544.0,9824849.754490465,9824849.754490465
2019-12-19,10384.16354999959,149593.0,159977.1635499996,443263.7544904647,-617775.0,-174511.2455095352,8551642.218804466,981032.9849099996,292275.0,9824950.203714466,9824950.203714466
2019-12-20,2013462.1481130007,147586.0,2161048.1481130007,443263.7544904647,-617775.0,-174511.2455095352,10417518.366917467,-1032948.8752860008,451160.0,9835729.491631467,9835729.491631467
2019-12-23,949334.2304399998,0.0,949334.2304399998,443263.7544904647,-617775.0,-174511.2455095352,11366852.597357465,-1983861.2086440006,438658.00000000006,9821649.388713464,9821649.388713464
2019-12-24,23251.01287599909,0.0,23251.01287599909,443263.7544904647,-617775.0,-174511.2455095352,11390103.610233465,-2007173.9817219996,429872.0,9812801.628511466,9812801.628511466
2019-12-26,3450387.163826002,0.0,3450387.163826002,443263.7544904647,-617775.0,-174511.2455095352,14840490.774059467,-5468245.9119420005,447562.0,9819806.862117466,9819806.862117466
2019-12-27,585637.3037280008,0.0,585637.3037280008,443263.7544904647,-617775.0,-174511.2455095352,14254853.470331466,-4881253.99227,482881.0,9856480.478061466,9856480.478061466
2019-12-30,3400899.4274999998,0.0,3400899.4274999998,443263.7544904647,-617775.0,-174511.2455095352,10853954.042831466,-1453443.1105600004,459094.0,9859604.932271466,9859604.932271466
2019-12-31,1704689.3263399997,0.0,1704689.3263399997,443263.7544904647,-617775.0,-174511.2455095352,12558643.369171465,-3161663.28786,425479.0,9822459.081311464,9822459.081311464
