ticker,date,open,high,low,close,volume,dividend,split,adj_open,adj_high,adj_low,adj_close,adj_volume
SPY,11/15/94,46.796799,47.0937,46.328098,46.6875,316900,0,1,27.60799368,27.78315184,27.3314813,27.54351222,316900
SPY,11/17/94,46.875,46.875,46.3437,46.5312,104700,0,1,27.65412873,27.65412873,27.34068578,27.45130229,104700
SPY,11/18/94,46.546799,46.625,46.265598,46.4687,269300,0,1,27.460505,27.50664005,27.29460913,27.41443012,269300
SPY,11/21/94,46.4375,46.578098,46,46,283100,0,1,27.39602353,27.47896999,27.13791833,27.13791833,283100
SPY,11/22/94,45.828098,46,45,45,483600,0,1,27.03650393,27.13791833,26.54796358,26.54796358,483600
SPY,11/23/94,45.0312,45.265598,44.609299,45.25,601600,0,1,26.56637017,26.70465439,26.31746768,26.69545227,601600
SPY,11/25/94,45.2812,45.5312,45.2812,45.4687,77300,0,1,26.71385886,26.86134755,26.71385886,26.82447537,77300
SPY,11/28/94,45.453098,45.6875,45.3437,45.671799,79900,0,1,26.8152709,26.95355747,26.75073103,26.94429459,79900
SPY,11/29/94,45.6562,45.75,45.5,45.6562,105500,0,1,26.93509189,26.99042964,26.84294096,26.93509189,105500
SPY,11/30/94,45.890598,45.953098,45.5937,45.5937,218800,0,1,27.0733761,27.11024827,26.89821972,26.89821972,218800
SPY,12/1/94,45.640598,45.640598,45.046799,45.140598,439000,0,1,26.92588741,26.92588741,26.57557288,26.63091004,439000
SPY,12/2/94,45.046799,45.5625,45.046799,45.5625,318500,0,1,26.57557288,26.87981313,26.57557288,26.87981313,318500
SPY,12/6/94,45.4375,45.6562,45.359299,45.640598,249900,0,1,26.80606879,26.93509189,26.75993373,26.92588741,249900
SPY,12/7/94,45.359299,45.5,45.265598,45.3125,531900,0,1,26.75993373,26.84294096,26.70465439,26.73232444,531900
SPY,12/8/94,45.5,45.5625,44.75,44.875,261500,0,1,26.84294096,26.87981313,26.4004749,26.47421924,261500
SPY,12/9/94,44.875,45.078098,44.6875,45.046799,235900,0,1,26.47421924,26.59403787,26.36360273,26.57557288,235900
SPY,12/12/94,44.953098,45.3437,44.953098,45.3437,151100,0,1,26.52029353,26.75073103,26.52029353,26.75073103,151100
SPY,12/13/94,45.3125,45.5312,45.3125,45.515598,70900,0,1,26.73232444,26.86134755,26.73232444,26.85214307,70900
SPY,12/14/94,45.453098,45.953098,45.453098,45.75,203300,0,1,26.8152709,27.11024827,26.8152709,26.99042964,203300
SPY,12/15/94,45.8125,46.0312,45.8125,45.890598,130100,0,1,27.02730182,27.15632492,27.02730182,27.0733761,130100
SPY,12/16/94,45.671799,45.8437,45.625,45.75,266100,0.363,1,27.15808211,27.26030058,27.13025375,27.20458322,266100
SPY,12/19/94,45.75,45.8437,45.609299,45.8125,1120200,0,1,27.20458322,27.26030058,27.12091738,27.24174795,1120200
SPY,12/20/94,45.859299,45.890598,45.671799,45.671799,675600,0,1,27.2695763,27.28818781,27.15808211,27.15808211,675600
SPY,12/21/94,45.703098,46.265598,45.703098,46.1562,544500,0,1,27.17669361,27.51117619,27.17669361,27.44612424,544500
SPY,12/22/94,46.1562,46.203098,45.9687,46.015598,222000,0,1,27.44612424,27.47401146,27.33463004,27.36251727,222000
SPY,12/23/94,45.984299,46.171799,45.984299,46.0625,125800,0,1,27.34390577,27.45539996,27.34390577,27.39040687,125800
SPY,12/27/94,46.2187,46.4062,46.1875,46.3125,95200,0,1,27.48328897,27.59478316,27.46473634,27.5390658,95200
SPY,12/28/94,46.359299,46.359299,45.9687,46.078098,358200,0,1,27.56689415,27.56689415,27.33463004,27.399682,358200
SPY,12/29/94,46.25,46.25,46.0625,46.109299,220100,0,1,27.50190107,27.50190107,27.39040687,27.41823523,220100
SPY,12/30/94,46.203098,46.25,45.5625,45.5625,2209500,0,1,27.47401146,27.50190107,27.09308902,27.09308902,2209500
SPY,1/3/95,45.703098,45.8437,45.6875,45.7812,324300,0,1,27.17669361,27.26030058,27.16741849,27.22313585,324300
SPY,1/4/95,45.984299,46,45.75,46,351800,0,1,27.34390577,27.35324214,27.20458322,27.35324214,351800
SPY,12/3/96,76.0625,76.578102,74.75,74.75,1777800,0,1,46.95807408,47.27638701,46.14778686,46.14778686,1777800
SPY,12/4/96,74.875,75.0625,74.093697,74.953102,2365100,0,1,46.22495707,46.34071239,45.74261052,46.27317425,2365100
SPY,12/5/96,74.843697,75.140602,74.531197,74.75,1697700,0,1,46.2056318,46.38892957,46.01270627,46.14778686,1697700
SPY,12/6/96,73.25,74.75,72.656197,74.3125,3401800,0,1,45.22174431,46.14778686,44.85515308,45.87769111,3401800
SPY,12/9/96,74.6875,75.421799,74.578102,75.406197,1864600,0,1,46.10920175,46.56252983,46.04166362,46.55289775,1864600
SPY,12/10/96,75.5625,75.671799,74.968697,75.046799,1331600,0,1,46.64939324,46.71687025,46.28280201,46.33101919,1331600
SPY,12/11/96,73.625,74.625,73.3125,74.359299,1847900,0,1,45.45325495,46.07061664,45.26032942,45.90658302,1847900
SPY,12/12/96,74.781197,74.875,72.9375,73.125,2540200,0,1,46.16704669,46.22495707,45.02881878,45.1445741,2540200
SPY,12/13/96,73.0625,73.578102,72.406197,73.3125,1678300,0,1,45.10598899,45.42430192,44.70081266,45.26032942,1678300
SPY,12/16/96,73.5,73.6875,72.0625,72.375,1831100,0,1,45.37608474,45.49184005,44.4886273,44.68155283,1831100
SPY,12/17/96,72.156197,73.281197,71.875,72.953102,2023200,0,1,44.54647223,45.24100414,44.37287198,45.03845086,2023200
SPY,12/18/96,73.375,73.765602,73.265602,73.531197,1666800,0,1,45.29891452,45.54005724,45.23137639,45.39534457,1666800
SPY,12/19/96,74.1875,75.125,73.890602,75.046799,2269300,0,1,45.8005209,46.37929749,45.61722745,46.33101919,2269300
SPY,12/20/96,75.125,75.718697,74.75,74.843697,1543200,0.367,1,46.60672081,46.97504388,46.37407495,46.43220354,1543200
SPY,12/23/96,75.093697,75.203102,74.328102,74.656197,1263700,0,1,46.58730078,46.65517443,46.11233409,46.31588061,1263700
SPY,12/24/96,74.843697,75.203102,74.796799,75.203102,633000,0,1,46.43220354,46.65517443,46.40310854,46.65517443,633000
SPY,12/26/96,75.4375,75.828102,75.375,75.781197,1384300,0,1,46.80059237,47.04291754,46.76181806,47.01381819,1384300
SPY,12/27/96,75.781197,76.031197,75.5,75.875,410400,0,1,47.01381819,47.16891543,46.83936668,47.07201254,410400
SPY,12/30/96,76.125,76.125,75.156197,75.218697,694100,0,1,47.22710978,47.22710978,46.62607509,46.6648494,694100
SPY,12/31/96,75.281197,75.375,73.843697,73.843697,1378100,0,1,46.70362371,46.76181806,45.81181458,45.81181458,1378100
SPY,1/2/97,74.375,74.375,72.75,74.031197,2031900,0,1,46.14142909,46.14142909,45.13329703,45.92813751,2031900
SPY,1/3/97,74.375,75.125,74.078102,75.093697,2123200,0,1,46.14142909,46.60672081,45.95723685,46.58730078,2123200
SPY,1/6/97,75.093697,75.4375,74.3125,74.4375,1374100,0,1,46.58730078,46.80059237,46.10265478,46.1802034,1374100
SPY,1/7/97,74.4375,75.468697,74.125,75.343697,939000,0,1,46.1802034,46.81994664,45.98633185,46.74239802,939000
SPY,1/8/97,75.75,75.781197,74.6875,74.6875,1802200,0,1,46.99446392,47.01381819,46.33530064,46.33530064,1802200
SPY,1/9/97,75.0625,75.875,74.9375,75.3125,1415700,0,1,46.5679465,47.07201254,46.49039788,46.72304375,1415700
SPY,1/10/97,74.25,76.25,74.25,76.125,2369500,0,1,46.06388047,47.3046584,46.06388047,47.22710978,2369500
SPY,1/13/97,76.5,76.5,75.640602,76.015602,1364600,0,1,47.45975564,47.45975564,46.9265946,47.15924047,1364600
SPY,1/14/97,76.6875,77.390602,76.5,76.968697,2111200,0,1,47.57607857,48.01227529,47.45975564,47.75053008,2111200
SPY,1/15/97,76.718697,77.203102,76.375,76.781197,1583900,0,1,47.59543284,47.89595236,47.38220702,47.63420715,1583900
SPY,1/16/97,77.031197,77.296799,76.5,77.093697,1308400,0,1,47.78930439,47.95408094,47.45975564,47.8280787,1308400
SPY,1/17/97,77.203102,77.75,77.109299,77.5625,1604000,0,1,47.89595236,48.23524184,47.83775801,48.11891891,1604000
SPY,1/20/97,77.75,78.093697,77.468697,77.656197,1889900,0,1,48.23524184,48.44846767,48.06072457,48.1770475,1889900
SPY,1/21/97,77.375,78.546799,77.109299,78.281197,2785800,0,1,48.00259598,48.72956715,47.83775801,48.5647906,2785800
SPY,1/22/97,78.3125,78.843697,77.875,78.843697,1201600,0,1,48.58421063,48.91375939,48.31279046,48.91375939,1201600
SPY,1/23/97,79.0625,79.6875,76.906197,77.75,2601100,0,1,49.04950236,49.43724546,47.71175577,48.23524184,2601100
SPY,1/24/97,77.875,77.906197,76.75,76.75,2176000,0,1,48.31279046,48.33214474,47.61485288,47.61485288,2176000
SPY,1/27/97,76.875,77.234299,76.375,76.531197,2108500,0,1,47.6924015,47.91530663,47.38220702,47.47910991,2108500
SPY,1/28/97,77.625,77.843697,76,76.75,4376000,0,1,48.15769322,48.29337043,47.14956116,47.61485288,4376000
SPY,1/29/97,76.875,77.5,76.593697,77.5,1122700,0,1,47.6924015,48.0801446,47.51788422,48.0801446,1122700
SPY,1/30/97,77.875,78.531197,77.406197,78.5,2126300,0,1,48.31279046,48.71988784,48.02195026,48.70053356,2126300
SPY,1/31/97,78.9375,79.406197,78.375,78.406197,3208100,0,1,48.97195373,49.26272818,48.62298494,48.64233922,3208100
SPY,2/3/97,78.718697,78.890602,78.359299,78.640602,755000,0,1,48.83621077,48.94285873,48.61324422,48.78776149,755000
SPY,2/4/97,78.75,79.203102,78.4375,79.125,654100,0,1,48.8556308,49.13673028,48.66175925,49.08827667,654100
SPY,2/5/97,79.234299,79.468697,77.125,77.640602,2255400,0,1,49.15608456,49.30150249,47.84749874,48.16737253,2255400
SPY,2/6/97,77.781197,78.203102,77.406197,78.156197,2483100,0,1,48.25459612,48.51634132,48.02195026,48.48724198,2483100
SPY,2/7/97,78.8125,79.25,77.781197,79.218697,2321000,0,1,48.89440511,49.16582529,48.25459612,49.14640525,2321000
SPY,2/10/97,79.25,79.531197,78.421799,78.468697,1670000,0,1,49.16582529,49.3402768,48.65201853,48.68111353,1670000
SPY,2/11/97,78.781197,79.375,78.125,79.375,1664300,0,1,48.87498508,49.24337391,48.4678877,49.24337391,1664300
SPY,2/12/97,79.375,80.640602,79.265602,80.5,2675400,0,1,49.24337391,50.02853942,49.17550459,49.94131149,2675400
SPY,2/13/97,80.8125,81.5625,80.6875,81.375,1104800,0,1,50.13518304,50.60047476,50.05763442,50.48415183,1104800
SPY,2/14/97,81.1875,81.468697,80.906197,81.1875,1112900,0,1,50.3678289,50.54228042,50.19331162,50.3678289,1112900
SPY,2/18/97,81.343697,81.9375,80.75,81.875,833100,0,1,50.4647318,50.83312062,50.09640873,50.79434631,833100
SPY,2/19/97,81.656197,82,81.156197,81.328102,648100,0,1,50.65860335,50.87189493,50.34840886,50.45505683,648100
SPY,2/20/97,81.031197,81.359299,80.156197,80.343697,1193900,0,1,50.27086024,50.4744111,49.7280199,49.84434283,1193900
SPY,2/21/97,80.406197,80.765602,80.140602,80.375,1844400,0,1,49.88311714,50.10608804,49.71834494,49.86376287,1844400
SPY,2/26/97,81.3125,81.4375,79.625,80.593697,1597800,0,1,50.44537752,50.52292614,49.39847115,49.99944007,1597800
SPY,2/27/97,80.8125,80.8125,79.375,79.390602,1813100,0,1,50.13518304,50.13518304,49.24337391,49.25305321,1813100
SPY,2/28/97,79.25,79.875,79.0625,79.156197,2961200,0,1,49.16582529,49.55356839,49.04950236,49.10763094,2961200
SPY,3/3/97,78.75,79.75,78.6875,79.6875,1210400,0,1,48.8556308,49.47601977,48.81685649,49.43724546,1210400
SPY,3/4/97,79.906197,80.125,79.093697,79.25,1478700,0,1,49.57292266,49.70866563,49.06885663,49.16582529,1478700
SPY,3/5/97,79.718697,80.593697,79.453102,80.593697,1254800,0,1,49.45659973,49.99944007,49.29182752,49.99944007,1254800
SPY,3/6/97,80.625,80.906197,79.875,80.125,1528500,0,1,50.01886011,50.19331162,49.55356839,49.70866563,1528500
SPY,3/7/97,80.4375,81.156197,80.25,80.843697,1859300,0,1,49.90253718,50.34840886,49.78621425,50.15453731,1859300
SPY,3/10/97,80.9375,81.6875,80.546799,81.6875,1074900,0,1,50.21273166,50.67802338,49.97034507,50.67802338,1074900
SPY,3/11/97,81.75,81.796799,81.25,81.25,624600,0,1,50.71679769,50.74583128,50.40660321,50.40660321,624600
SPY,3/12/97,81.3125,81.343697,80.296799,80.531197,1055600,0,1,50.44537752,50.4647318,49.81524783,49.96066576,1055600
SPY,3/13/97,80.25,80.468697,79.0625,79.281197,2514100,0,1,49.78621425,49.92189145,49.04950236,49.18517956,2514100
SPY,3/14/97,79.640602,80.031197,79.25,79.6875,1642700,0,1,49.40815046,49.65047128,49.16582529,49.43724546,1642700
SPY,3/17/97,79.25,80.031197,78.4375,79.906197,3013500,0,1,49.16582529,49.65047128,48.66175925,49.57292266,3013500
SPY,3/18/97,80,80.109299,78.718697,79.046799,1352500,0,1,49.63111701,49.6989249,48.83621077,49.03976163,1352500
SPY,3/19/97,78.843697,79.5,78.0625,78.781197,1510000,0,1,48.91375939,49.32092253,48.42911339,48.87498508,1510000
SPY,3/20/97,78.75,79,77.875,78.375,1808200,0,1,48.8556308,49.01072805,48.31279046,48.62298494,1808200
SPY,3/21/97,78.6875,78.75,78.343697,78.4375,2810600,0.299,1,49.00294402,49.04186613,48.78883937,48.84725555,2810600
SPY,3/24/97,78.5,79.578102,78.093697,79.531197,2145600,0,1,48.88617767,49.55756985,48.63315091,49.52835958,2145600
SPY,3/25/97,79.343697,79.968697,78.531197,78.75,2125800,0,1,49.41159323,49.80081439,48.90560572,49.04186613,2125800
SPY,3/26/97,79.0625,79.656197,78.6875,79.093697,1335300,0,1,49.23647671,49.60620381,49.00294402,49.25590477,1335300
SPY,3/27/97,79.375,79.375,76.156197,77,2898500,0,1,49.43108729,49.43108729,47.42656531,47.95204689,2898500
SPY,3/31/97,76.906197,77.125,75.25,75.375,4270700,0,1,47.89363071,48.02989112,46.86222764,46.94007187,4270700
SPY,4/1/97,75.25,76.1875,75.046799,75.859299,3210900,0,1,46.86222764,47.44605938,46.73568343,47.24167094,3210900
SPY,4/2/97,75.625,75.9375,74.4375,74.5,2672700,0,1,47.09576033,47.29037091,46.35624013,46.39516225,2672700
SPY,4/3/97,74.4375,75.125,74.1875,74.906197,2284200,0,1,46.35624013,46.78438341,46.20055167,46.64812299,2284200
SPY,4/4/97,74.5,75.859299,74.156197,75.843697,3706700,0,1,46.39516225,47.24167094,46.1810576,47.23195473,3706700
SPY,4/7/97,76.1875,76.625,76.140602,76.140602,2596200,0,1,47.44605938,47.71851419,47.41685347,47.41685347,2596200
SPY,4/8/97,76.125,76.781197,75.843697,76.6875,1822700,0,1,47.40713726,47.81578647,47.23195473,47.75743631,1822700
SPY,4/9/97,77,77.046799,75.843697,76.0625,2453200,0,1,47.95204689,47.98119114,47.23195473,47.36821515,2453200
SPY,4/10/97,76.093697,76.546799,75.6875,75.781197,1996500,0,1,47.3876432,47.66981422,47.13468245,47.19303262,1996500
SPY,4/11/97,75.0625,75.3125,73.375,73.375,4221600,0,1,46.74546129,46.90114975,45.69456416,45.69456416,4221600
SPY,4/14/97,73.734299,74.453102,73.3125,74.359299,3988500,0,1,45.918319,46.36595634,45.65564204,46.30754016,3988500
SPY,4/15/97,75.25,75.640602,74.5,75.625,2760400,0,1,46.86222764,47.10547654,46.39516225,47.09576033,2760400
SPY,4/16/97,75.375,76.609299,75.25,76.5,2273300,0,1,46.94007187,47.70873633,46.86222764,47.64066996,2273300
SPY,4/17/97,76.5,77,76,76.1875,1386000,0,1,47.64066996,47.95204689,47.32929303,47.44605938,1386000
SPY,4/18/97,76.8125,76.984299,76.25,76.5625,1702100,0,1,47.83528054,47.94226903,47.48498149,47.67959207,1702100
SPY,4/21/97,76.75,76.906197,75.468697,76.0625,2809400,0,1,47.79635842,47.89363071,46.99842204,47.36821515,2809400
SPY,4/22/97,76.109299,77.734299,76,77.734299,3215000,0,1,47.3973594,48.40933442,47.32929303,48.40933442,3215000
SPY,4/23/97,77.656197,78.031197,77.1875,77.8125,2047700,0,1,48.3606961,48.59422879,48.06881323,48.45803439,2047700
SPY,4/24/97,78.046799,78.281197,76.875,77.421799,2689900,0,1,48.603945,48.74991726,47.87420265,48.21472384,2689900
SPY,4/25/97,77.0625,77.203102,76.421799,76.531197,1606200,0,1,47.990969,48.07852944,47.59196998,47.66009801,1606200
SPY,4/28/97,76.5,77.8125,76.375,77.281197,1666500,0,1,47.64066996,48.45803439,47.56282573,48.1271634,1666500
SPY,4/29/97,78.593697,79.781197,78.296799,79.718697,3197400,0,1,48.94452784,49.68404804,48.75963346,49.64512592,3197400
SPY,4/30/97,79.25,80.6875,79.218697,80.093697,3372200,0,1,49.35324306,50.24845173,49.333749,49.87865862,3372200
SPY,5/1/97,80.218697,80.531197,79.3125,80,2149500,0,1,49.95650285,50.15111343,49.39216518,49.82030845,2149500
SPY,5/2/97,80.281197,81.671799,80.0625,81.4375,1448300,0,1,49.99542497,50.86142773,49.85923057,50.71551712,1448300
SPY,5/5/97,81.656197,83.5625,81.296799,83.375,3636200,0,1,50.85171152,52.03886906,50.62789503,51.92210272,3636200
SPY,5/6/97,82.968697,83.468697,82.5,83.3125,1721100,0,1,51.66907596,51.98045288,51.37719309,51.8831806,1721100
SPY,5/7/97,83,83,81.406197,81.5,2327200,0,1,51.68857002,51.68857002,50.69602306,50.75443924,2327200
SPY,5/8/97,81.3125,83.218697,81.1875,82.0625,2923700,0,1,50.63767289,51.82476442,50.55982866,51.10473828,2923700
SPY,5/9/97,82.968697,83.125,81.656197,82.625,2558200,0,1,51.66907596,51.76641425,50.85171152,51.45503732,2558200
SPY,5/12/97,82.9375,84.25,82.875,84,2357900,0,1,51.6496479,52.46701234,51.61072579,52.31132388,2357900
SPY,5/13/97,83.9375,84.093697,83.015602,83.656197,1195100,0,1,52.27240176,52.36967404,51.69828623,52.09721923,1195100
SPY,5/14/97,84.234299,84.5,83.4375,83.8125,2772000,0,1,52.45723448,52.6227008,51.96102483,52.19455753,2772000
SPY,5/15/97,83.8125,84.593697,83.515602,84.375,884100,0,1,52.19455753,52.68105097,52.00966315,52.54485657,884100
SPY,5/16/97,84.125,84.3125,83,83.218697,1934200,0,1,52.38916811,52.50593446,51.68857002,51.82476442,1934200
SPY,5/19/97,83.3125,83.906197,83.0625,83.468697,1375800,0,1,51.8831806,52.2529077,51.72749214,51.98045288,1375800
SPY,5/20/97,83.281197,84.6875,82.75,84.468697,1756400,0,1,51.86368654,52.73946715,51.53288156,52.60320674,1756400
SPY,5/21/97,84.6875,84.984299,83.656197,84.281197,1208000,0,1,52.73946715,52.92429987,52.09721923,52.48644039,1208000
SPY,5/22/97,84.375,84.468697,83.5625,84,907600,0,1,52.54485657,52.60320674,52.03886906,52.31132388,907600
SPY,5/23/97,84.375,85.218697,84.156197,84.781197,644400,0,1,52.54485657,53.07027213,52.40859616,52.79781732,644400
SPY,5/27/97,84.375,85.531197,84.265602,85.125,1531000,0,1,52.54485657,53.26488271,52.47672855,53.01192196,1531000
SPY,5/28/97,85.125,85.453102,84.515602,85.109299,716700,0,1,53.01192196,53.21624875,52.63241701,53.0021441,716700
SPY,5/29/97,85.093697,85.25,84.5,84.609299,1282700,0,1,52.9924279,53.0897662,52.6227008,52.69076718,1282700
SPY,5/30/97,83.218697,85.5625,83.125,85.156197,2143300,0,1,51.82476442,53.28437677,51.76641425,53.03135002,2143300
SPY,6/2/97,85.343697,85.5,84.718697,84.781197,1479100,0,1,53.14811636,53.24545466,52.7588952,52.79781732,1479100
SPY,6/3/97,84.406197,85.4375,84.343697,84.5,1562100,0,1,52.56428462,53.20653254,52.52536251,52.6227008,1562100
SPY,6/4/97,84.531197,84.75,84.078102,84.406197,1063100,0,1,52.64212886,52.77838927,52.3599622,52.56428462,1063100
SPY,6/5/97,84.593697,85.3125,84.421799,84.718697,1180800,0,1,52.68105097,53.12868831,52.57400083,52.7588952,1180800
SPY,6/6/97,84.593697,86.4375,84.593697,86.375,1511100,0,1,52.68105097,53.8292864,52.68105097,53.79036428,1511100
SPY,6/9/97,86.4375,86.875,86.343697,86.8125,1823400,0,1,53.8292864,54.10174121,53.77087022,54.06281909,1823400
SPY,6/10/97,86.843697,87.406197,86.5,87.078102,1217500,0,1,54.08224715,54.43254619,53.86820851,54.22822376,1217500
SPY,6/11/97,87,87.406197,86.828102,87.281197,1673800,0,1,54.17958544,54.43254619,54.0725353,54.35470196,1673800
SPY,6/12/97,87.875,89,87.5625,88.968697,4273300,0,1,54.72449507,55.42509315,54.52988449,55.40559909,4273300
SPY,6/13/97,89.0625,90,88.906197,89.718697,2132900,0,1,55.46401527,56.04784701,55.36667697,55.87266448,2132900
SPY,6/16/97,89.75,90,89.468697,89.75,800400,0,1,55.89215855,56.04784701,55.71697602,55.89215855,800400
SPY,6/17/97,89.4375,90.234299,88.9375,89.625,2048100,0,1,55.69754797,56.19375762,55.38617104,55.81431431,2048100
SPY,6/18/97,89.125,89.625,88.968697,89.3125,1971900,0,1,55.50293739,55.81431431,55.40559909,55.61970373,1971900
SPY,3/6/98,104.5625,105.9375,104.4375,105.9375,6896300,0,1,65.87355835,66.73979761,65.79480933,66.73979761,6896300
SPY,3/9/98,105.531197,106.218697,105.25,105.5625,3362800,0,1,66.4838299,66.91694953,66.30667798,66.50355054,3362800
SPY,3/10/98,106.218697,106.843697,105.9375,106.5625,5481900,0,1,66.91694953,67.31069465,66.73979761,67.13354273,5481900
SPY,3/11/98,106.968697,107.3125,106.781197,107.0625,3439600,0,1,67.38944367,67.60603687,67.27132013,67.44853883,3439600
SPY,3/12/98,107.093697,107.593697,106.5,107.5,3191300,0,1,67.46819269,67.78318879,67.09416822,67.72416041,3191300
SPY,3/13/98,107.843697,108,106.875,107.093697,2879400,0,1,67.94068684,68.0391565,67.33041529,67.46819269,2879400
SPY,3/16/98,107.843697,108.375,107.531197,108.25,3223600,0,1,67.94068684,68.27540358,67.74381428,68.19665455,3223600
SPY,3/17/98,108.3125,108.5625,107.656197,108.5625,4581900,0,1,68.23602906,68.39352711,67.8225633,68.39352711,4581900
SPY,3/18/98,108.25,108.968697,108.031197,108.968697,1944100,0,1,68.19665455,68.64942805,68.05881037,68.64942805,1944100
SPY,3/19/98,108.968697,109.375,108.656197,109.25,2554800,0,1,68.64942805,68.90539577,68.45255549,68.82664674,2554800
SPY,3/20/98,109.5625,110.1875,108.875,109.875,3123300,0.313,1,69.22014603,69.6150128,68.78579257,69.41757942,3123300
SPY,3/23/98,109.718697,110.3125,109.406197,109.625,4453100,0,1,69.31882924,69.69398616,69.12139585,69.25963271,4453100
SPY,3/24/98,110.0625,110.8125,109.9375,110.5625,3333600,0,1,69.53603945,70.00987958,69.45706609,69.85193287,3333600
SPY,3/25/98,111.406197,111.531197,109.1875,110.156197,4597600,0,1,70.38496954,70.46394289,68.98322596,69.59523598,4597600
SPY,3/26/98,109.875,110.75,109.625,110.093697,3333500,0,1,69.41757942,69.9703929,69.25963271,69.5557493,3333500
SPY,3/27/98,110.75,110.781197,109,109.625,2611300,0,1,69.9703929,69.99010276,68.86476593,69.25963271,2611300
SPY,3/30/98,109.625,110.093697,108.968697,109.5625,3108700,0,1,69.25963271,69.5557493,68.8449891,69.22014603,3108700
SPY,3/31/98,110.156197,111.1875,109.75,109.9375,5926500,0,1,69.59523598,70.24679965,69.33860606,69.45706609,5926500
SPY,4/1/98,110.3125,111.078102,109.406197,110.828102,2929000,0,1,69.69398616,70.17768343,69.12139585,70.01973672,2929000
SPY,4/2/98,110.9375,112.25,110.75,112.031197,3920900,0,1,70.08885294,70.91807317,69.9703929,70.77983631,3920900
SPY,4/3/98,112.343697,112.8125,111.843697,112.593697,3787600,0,1,70.9772697,71.27345327,70.66137628,71.13521641,3787600
SPY,4/6/98,113.25,113.375,111.6875,111.6875,4550500,0,1,71.54986001,71.62883337,70.56269307,70.56269307,4550500
SPY,4/7/98,111.75,111.9375,110.156197,110.9375,5583700,0,1,70.60217975,70.72063978,69.59523598,70.08885294,5583700
SPY,4/8/98,111.218697,111.281197,109.75,110.3125,4854800,0,1,70.2665095,70.30599618,69.33860606,69.69398616,4854800
SPY,4/9/98,110.5625,111.281197,110.531197,111.1875,4481200,0,1,69.85193287,70.30599618,69.83215605,70.24679965,4481200
SPY,4/13/98,111.375,111.375,110,110.875,4350200,0,1,70.36525968,70.36525968,69.49655277,70.04936626,4350200
SPY,4/14/98,111.125,111.8125,110.906197,111.8125,3279100,0,1,70.20731297,70.64166642,70.06907611,70.64166642,3279100
SPY,4/15/98,111.968697,112.125,111.156197,112.125,3867200,0,1,70.74034963,70.83909981,70.22702282,70.83909981,3867200
SPY,4/16/98,111.3125,111.5,110.5,110.8125,7177900,0,1,70.325773,70.44423304,69.81244619,70.00987958,7177900
SPY,4/17/98,110.718697,112.4375,110.4375,112.281197,5688800,0,1,69.95061608,71.0365332,69.77295952,70.93778302,5688800
SPY,4/20/98,112,112.5625,111.875,112.25,3688300,0,1,70.76012646,71.11550656,70.6811531,70.91807317,3688300
SPY,4/21/98,112.4375,113.156197,111.906197,112.781197,4573200,0,1,71.0365332,71.49059651,70.70086296,71.25367644,4573200
SPY,4/22/98,112.875,113.4375,112.8125,113.093697,2386100,0,1,71.31293995,71.66832005,71.27345327,71.45110983,2386100
SPY,4/23/98,112.625,113,111.75,112,5062000,0,1,71.15499324,71.3919133,70.60217975,70.76012646,5062000
SPY,4/24/98,111.75,112.468697,110.343697,110.8125,11039700,0,1,70.60217975,71.05624306,69.71369601,70.00987958,11039700
SPY,4/27/98,109.375,109.6875,107.625,108.718697,14510200,0,1,69.10168599,69.29911938,67.99605902,68.68704239,14510200
SPY,4/28/98,109.781197,109.8125,108.125,108.5625,6511400,0,1,69.35831591,69.37809274,68.31195244,68.58835918,6511400
SPY,4/29/98,109.031197,109.968697,108.4375,109.3125,7703100,0,1,68.88447578,69.47677595,68.50938583,69.06219932,7703100
SPY,4/30/98,110.5625,111.921799,110.406197,111.343697,8684500,0,1,69.85193287,70.7107201,69.75318269,70.34548286,8684500
SPY,5/1/98,111.75,112.593697,111.3125,112.593697,4008800,0,1,70.60217975,71.13521641,70.325773,71.13521641,4008800
SPY,5/4/98,112.718697,113.3125,112.156197,112.3125,4537200,0,1,71.21418977,71.58934669,70.85880967,70.95755985,4537200
SPY,5/5/98,112,112.156197,111.125,111.531197,5146400,0,1,70.76012646,70.85880967,70.20731297,70.46394289,5146400
SPY,5/6/98,112.125,112.125,110.1875,110.218697,5526100,0,1,70.83909981,70.83909981,69.6150128,69.63472266,5526100
SPY,5/7/98,110.5,110.5625,109.343697,109.343697,6940400,0,1,69.81244619,69.85193287,69.08190917,69.08190917,6940400
SPY,5/8/98,110,111.375,110,111.125,7951000,0,1,69.49655277,70.36525968,69.49655277,70.20731297,7951000
SPY,5/11/98,111.5625,112.218697,110.375,110.75,6336300,0,1,70.48371971,70.89829635,69.73347284,69.9703929,6336300
SPY,5/12/98,110.8125,111.968697,110.343697,111.9375,6045200,0,1,70.00987958,70.74034963,69.71369601,70.72063978,6045200
SPY,5/13/98,112.0625,112.5625,111.593697,112.218697,4441500,0,1,70.79961314,71.11550656,70.50342957,70.89829635,4441500
SPY,5/14/98,111.531197,112.6875,111.343697,111.656197,4187500,0,1,70.46394289,71.19447991,70.34548286,70.54291625,4187500
SPY,5/15/98,112,112.218697,110.8125,111.031197,6716100,0,1,70.76012646,70.89829635,70.00987958,70.14804947,6716100
